5.480865010227642,17.66300263112245,Zombie
2.3076233378301807,8.598545596192853,Zombie
6.0681092437679744,9.864773560536007,Zombie
7.979925966885233,13.207860368446807,Zombie
2.505034540694354,5.643478403680584,Zombie
4.449471424800741,12.674224842081422,Zombie
5.0859551633425895,16.10231930953747,Zombie
3.595350461548218,12.038291169857391,Zombie
0.3917017277223076,1.1791026272504936,Zombie
9.076627280291572,14.687567640108213,Zombie
7.79879299032393,13.698203032807383,Zombie
3.3743257358981857,7.705023934622109,Zombie
2.3821861778835394,17.71864601410644,Zombie
2.3155716792104934,15.82857253545603,Zombie
2.4173418058301177,11.829750261585907,Zombie
1.6631451857998425,6.685278045762462,Zombie
5.385618819294163,66.79928620326557,Zombie
4.9757247534671905,69.58197006410866,Zombie
3.6404354747714778,44.91027011390618,Zombie
1.1496491340165205,12.079838346467488,Zombie
1.031576701562756,10.393631053680398,Zombie
0.8934652455432202,8.264768087961567,Zombie
0.5346652621534765,5.064345790349484,Zombie
3.8084171997522325,29.28598450822619,Zombie
1.864780614078653,14.598938550680932,Zombie
0.5835090197892435,5.4245247225636115,Zombie
7.777112780317488,49.87726397899341,Zombie
5.314359959527601,48.551845791582345,Zombie
2.593450273743972,30.30645864829376,Zombie
5.217023165316171,29.89069605968124,Zombie
5.378867228274326,30.534634950412734,Zombie
2.7726530758239116,25.562386507999836,Zombie
2.0655442816696543,20.440724640419567,Zombie
1.4192897108043272,11.821683295704547,Zombie
3.857593474543781,19.82586502958085,Zombie
2.0031775347894114,16.71621200846189,Zombie
1.4638180189189496,12.917082816972954,Zombie
0.8169350596309303,8.727093475273133,Zombie
7.909546457023408,50.048803637640944,Zombie
9.011931989306339,56.894647738476536,Zombie
7.039632551408254,42.395357104833515,Zombie
2.0953214878251414,14.018278307883786,Zombie
9.93610659681595,17.37276852785761,Zombie
4.7321240188759015,10.659010231730882,Zombie
7.775921101271878,16.133872991212595,Zombie
5.882275892239963,40.96417996601432,No_Zombie
4.890469858942867,42.367880151741936,No_Zombie
2.3355771283840725,15.435982967033,No_Zombie
7.706290258898972,41.96365702794117,No_Zombie
6.70357968132385,34.611528031388445,No_Zombie
6.776169716866212,47.3679887938833,No_Zombie
6.009099482589398,46.64757789408737,No_Zombie
3.2058131394626788,18.30949656612465,No_Zombie
4.6020834636300805,26.592441554969103,No_Zombie
4.428973456382315,23.268088164393095,No_Zombie
2.447401241390222,12.905677654187878,No_Zombie
1.5260650917339846,4.117672381441493,No_Zombie
0.9592760400702123,2.5628108303143495,No_Zombie
2.2059394421995266,7.113740711770581,No_Zombie
1.439588673283305,4.563396967648286,No_Zombie
2.1699692938710213,7.549779605516821,No_Zombie
1.2650017116260064,5.589230835880752,No_Zombie
0.5940094869940377,1.984245811630909,No_Zombie
3.1003884098515093,10.086382625939594,No_Zombie
2.8279884165577482,8.659112692644507,No_Zombie
1.7898605271784847,7.355512326441468,No_Zombie
7.189032845098415,18.182808807776656,No_Zombie
5.571733661303676,16.95167858343709,No_Zombie
7.709604586018002,19.369756015589395,No_Zombie
7.637823480636638,17.347402409733668,No_Zombie
2.5833805375795644,7.609452277050378,No_Zombie
0.9191330206466237,3.3820351865044125,No_Zombie
2.6994079502589616,7.946352178101436,No_Zombie
1.4010826830554894,5.882743566758343,No_Zombie
1.9293729063902185,5.6948290498066205,No_Zombie
2.8324292799961737,7.4035642090366265,No_Zombie
3.6356389173570176,12.800415940685568,No_Zombie
2.3267534068234634,6.880284511889842,No_Zombie
0.7202681212994262,2.505061701783993,No_Zombie
6.223915340142414,14.176560444666192,No_Zombie
1.333636937053805,3.4243566223035766,No_Zombie
3.8394064593842754,11.057207630637102,No_Zombie
3.0818601782413326,8.787149623180714,No_Zombie
1.4514560149551676,3.867891285952279,No_Zombie
4.3489536687389485,4.277875184836654,No_Zombie
1.8227189815994012,2.720050922979803,No_Zombie
0.8256368198689139,1.3293008039010772,No_Zombie
6.296183285646212,6.393579994172113,No_Zombie
2.543873243686769,2.932185214325256,No_Zombie
5.017521610470122,5.752799624085484,No_Zombie
5.899775050112112,5.614155281233417,No_Zombie
5.600811835735773,5.741910719209948,No_Zombie
